tweet_id,SourceDataBase,OS,Tweet-Class_category-Code,Tweet_source,Tweeted-By,retweet_count,Tweet,Country,class
pos-MG-14989,Orcale12c,Ubuntu,99,S3,P6451,0,"@muser74 Sure does!  and I am having sushi &amp; champers for lunch tomorrow for a b'day catchup, so definitely ",Canada,0
pos-MG-14990,Orcale12c,Ubuntu,99,S3,P6452,0,"@NikoleZ I was gonna say, that better be the Bonnie Tyler version ",Canada,0
pos-MG-14991,Orcale12c,Ubuntu,99,S3,P6453,0,freedom is freaking beautiful ,Canada,0
pos-MG-14992,Orcale12c,Ubuntu,99,S3,P6462,0,Preparing to start my visit to US - great things are in the offing ,Canada,0
pos-MG-14993,Orcale12c,Ubuntu,99,S3,P6464,0,@joyceylovee and joseph loves you ,Canada,0
pos-MG-14994,Orcale12c,Ubuntu,99,S3,P6467,0,is bright and breezy and on her fourth coffee ,Canada,0
pos-MG-14995,Orcale12c,Ubuntu,99,S3,P6475,0,gettn a lot of go's for chicks wit tats!!!!!! yo g havent heard from u in a while.... u surprised me!!! ,Canada,0
pos-MG-14996,Orcale12c,Ubuntu,99,S3,P6479,0,@azandiaMJBB Well come back for a visit! Airfare is pretty cheap these days! ,Canada,0
pos-MG-14997,Orcale12c,Ubuntu,99,S3,P6480,0,"Hanging out with Nick, Matt, Ashley, and Devin, ",Canada,0
pos-MG-14998,Orcale12c,Ubuntu,99,S3,P6489,0,"Checkin out SelG's duet wiff FTSK. Whoa, oh ",Canada,0
pos-MG-14999,Orcale12c,Ubuntu,99,S3,P6497,0,@tsarnick I am proud of my accent Bar-by boy! LOL! ,Canada,0
pos-MG-15000,Orcale12c,Ubuntu,99,S3,P6500,0,This is the earliest I've ever tweeted... considerin' I've actually been to sleep already. Lol. Feels like the beginning of a good day. ,Canada,0
pos-MG-15001,Orcale12c,Ubuntu,99,S3,P6503,0,@insideX Welcome back to the &quot;Internetgemeinde&quot; ,Canada,0
pos-MG-15002,Orcale12c,Ubuntu,99,S3,P6512,0,@peterfacinelli Love the riddles!  Keep us thinking! ,Canada,0
pos-MG-15003,Orcale12c,Ubuntu,99,S3,P6514,0,It's a boootiful morning in Oxfordshire ,Canada,0
pos-MG-15004,Orcale12c,Ubuntu,99,S3,P6517,0,phwoar hahah that's ancient. we did play some Madonna though. next time! i'm bouncing ,Canada,0
pos-MG-15005,Orcale12c,Ubuntu,99,S3,P6526,0,@McCainBlogette well at least non of the campaign oufits will give u the same memory as the infamous Alexandra Kerry sheer dress ,Canada,0
pos-MG-15006,Orcale12c,Ubuntu,99,S3,P6528,0,@DMentdFilms things have been and still are absofreakinglutely fantastic as always !! ,Canada,0
pos-MG-15007,Orcale12c,Ubuntu,99,S3,P6532,0,"@5ummer: Awwww...for once, I'm speechless ",Canada,0
pos-MG-15008,Orcale12c,Ubuntu,99,S3,P6540,0,"@taylorswift13 Very cute blog! You have to be the most entertaining celeb out there, perhaps because you are so real. Keep it up ! ",Canada,0
pos-MG-15009,Orcale12c,Ubuntu,99,S3,P6543,0,"#followfriday @theknickermafia - funny, opinionated, dislikes woodlice and gives lessons on making great sushi ",Canada,0
pos-MG-15010,Orcale12c,Ubuntu,99,S3,P6544,0,@aiiya: I will call her 2mrw I work @ the mtv building I think I know her  ill hit u u 2mrw via email. Directmess me ;) thankx,Canada,0
pos-MG-15011,Orcale12c,Ubuntu,99,S3,P6546,0,congrats to @supricky06 for making the news with his video!  #dothetwitterdance,Canada,0
pos-MG-15012,Orcale12c,Ubuntu,99,S3,P6550,0,@metalz de nada...like I said #metal and #mma go together like tits and ass...steak and eggs...In-and-Out (Burger) ,Canada,0
pos-MG-15013,Orcale12c,Ubuntu,99,S3,P6559,0,"hometime soon, then getting ready and then going outtttttt ^___^ yay long weekend ",Canada,0
pos-MG-15014,Orcale12c,Ubuntu,99,S3,P6564,0,"I've shredded the whole afternoon &amp; night, I'm tired  PLUS I hate writing lab reports, specially conclusions.Ew I have a lab test 2morrow.",Canada,0
pos-MG-15015,Orcale12c,Ubuntu,99,S3,P6570,0,I'm back! Betcha missed me ,Canada,0
pos-MG-15016,Orcale12c,Ubuntu,99,S3,P6573,0,@BevClement now that's real business for you  Morning btw,Canada,0
pos-MG-15017,Orcale12c,Ubuntu,99,S3,P6576,0,@AgooAustralia yep go it... Send me your actual email address so we can discuss further ,Canada,0
pos-MG-15018,Orcale12c,Ubuntu,99,S3,P6580,0,"Back in baia mare  Mum is surely surprised,he he.",Canada,0
pos-MG-15019,Orcale12c,Ubuntu,99,S3,P6584,0,@cdlastimosa Thanks CD! ,Canada,0
pos-MG-15020,Orcale12c,Ubuntu,99,S3,P6589,0,"@daniiroundtree lol, yup that sounds something like how a birthday should be!! ",Canada,0
pos-MG-15021,Orcale12c,Ubuntu,99,S3,P6598,0,@tsarnick I'm tracking back right now.. I wanna see how long I went. ,Canada,0
pos-MG-15022,Orcale12c,Ubuntu,99,S3,P6603,0,waking up o_____x i just wanna sleep! it was not so good idea drink with the girls yesterday  but it was fun  thanks!,Canada,0
pos-MG-15023,Orcale12c,Ubuntu,99,S3,P6606,0,Can one's wardrobe be considered complete without jodhpurs? I should say not! ,Canada,0
pos-MG-15024,Orcale12c,Ubuntu,99,S3,P6612,0,@Airrun those who have lucid dreams. ,Canada,0
pos-MG-15025,Orcale12c,Ubuntu,99,S3,P6619,0,@taylorswift13 i cant sleep either! im so tired i just cant exactly go to sleep!  love you! you're AMAZING!! you're one of my role models!,Canada,0
pos-MG-15026,Orcale12c,Ubuntu,99,S3,P6625,0,"Waitin', doing my project. Boring but fun ",Canada,0
pos-MG-15027,Orcale12c,Ubuntu,99,S3,P6637,0,@andyclemmensen just downloaded mine  its awesomee thx soo much,Canada,0
pos-MG-15028,Orcale12c,Ubuntu,99,S3,P6648,0,What a beautiful morning ,Canada,0
pos-MG-15029,Orcale12c,Ubuntu,99,S3,P6649,0,sniffling and coughing! sick; sick; want to get better!!! ,Canada,0
pos-MG-15030,Orcale12c,Ubuntu,99,S3,P6652,0,New Followers  Please make your self known say HI!.... I don't bite Hard!!  Also check out www.angelafrance.com ,Canada,0
pos-MG-15031,Orcale12c,Ubuntu,99,S3,P6653,1,@RockButterflyP selamat bertwitter dear~ ,Canada,0
pos-MG-15032,Orcale12c,Ubuntu,99,S3,P6657,0,"@campaspe Have a blast hun, i'm quite jealous  I'll look out for updates from u.",Canada,0
pos-MG-15033,Orcale12c,Ubuntu,99,S3,P6658,0,Painting my nails with my brand spankin new nail polish ,Canada,0
pos-MG-15034,Orcale12c,Ubuntu,99,S3,P6659,0,@TraxxOnDekk U go 2bed...I can't fall asleep...so until I do I will continue 2 Tweet ,Canada,0
pos-MG-15035,Orcale12c,Ubuntu,99,S3,P6661,0,@lamborghinibow or me ..whichever ,Canada,0
pos-MG-15036,Orcale12c,Ubuntu,99,S3,P6662,0,"@bootooyoo if you're paying. Until then, this is our playground ",Canada,0
pos-MG-15037,Orcale12c,Ubuntu,99,S3,P6673,0,Might as well be a long weekend with this Grad Skip Day thing tomorrow.  ,Canada,0
pos-MG-15038,Orcale12c,Ubuntu,99,S3,P6675,0,Watching Psycho from 1960. ,Canada,0
pos-MG-15039,Orcale12c,Ubuntu,99,S3,P6681,0,@JonathanAB clearly.being 30 isnt that much fun! ,Canada,0
pos-MG-15040,Orcale12c,Ubuntu,99,S3,P6683,0,@_CorruptedAngel *cuddle* hope your feeling better today ,Canada,0
pos-MG-15041,Orcale12c,Ubuntu,99,S3,P6686,0,@MissDaytona thank you so much lizzy  btw i love your songwriting-hope to do a co-write sometime ,Canada,0
pos-MG-15042,Orcale12c,Ubuntu,99,S3,P6709,0,omg my seat could easily fit three of me ,Canada,0
pos-MG-15043,Orcale12c,Ubuntu,99,S3,P6714,0,@nadalala You're even updating from tweetSG? You're seriously addicted man! ,Canada,0
pos-MG-15044,Orcale12c,Ubuntu,99,S3,P6715,0,@RiskSoundSystem can't wait ,Canada,0
pos-MG-15045,Orcale12c,Ubuntu,99,S3,P6724,0,In my jammies gettin' ready for bed ,Canada,0
pos-MG-15046,SQLSERVER,Ubuntu,99,S3,P6734,0,my brother is coming tomorrow yayyy ,Canada,0
pos-MG-15047,SQLSERVER,Ubuntu,99,S3,P6744,0,@realmlovejoy yay thanks Realm! I hope you like it. ,Canada,0
pos-MG-15048,SQLSERVER,Windows,99,S5,P8975,0,is off to work  .. going to be a longggggg day,Canada,0
pos-MG-15049,SQLSERVER,Windows,99,S5,P8986,0,@arvelie thanks.. ,Canada,0
pos-MG-15050,SQLSERVER,Windows,99,S5,P8994,0,OMG I'MA GET MY DVD TODAYS. *giddy* well that's one thing to look forward to for todayyy ,Canada,0
pos-MG-15051,SQLSERVER,Windows,99,S5,P9000,0,@OfficialDHough thanks for sharing ,Canada,0
pos-MG-15052,SQLSERVER,Windows,99,S5,P9004,0,"@taylorswift13 hello! i'm a big fan of urs, love ur songs well everyone loves them. good luck on ur career. Love lots ill always b ur fan ",Canada,0
pos-MG-15053,SQLSERVER,Windows,99,S5,P9025,0,"@TwttBlogs Who is doing your SEO setup? You want discrete Titles for each of your pages that reflect content, not your name ",Canada,0
pos-MG-15054,SQLSERVER,Windows,99,S5,P9036,0,@lovehound goodnight! ,Canada,0
pos-MG-15055,SQLSERVER,Windows,99,S5,P9045,0,#FollowFriday  @iamwun @ViriamKaur @kh7spiritual @Lemuran @MikaelaAngel @littlehanuman @kwaahu8005 @jellsworth @IntegralHack,Canada,0
pos-MG-15056,SQLSERVER,Windows,99,S5,P9066,0,@chantalclaret Getting hate tweets DOES mean you've made it. Welcome to TweetCelebs. ,Canada,0
pos-MG-15057,SQLSERVER,Windows,99,S5,P9073,0,255 ABCDCA  16.51318167? 32010.. everyone is special in their own way. xoxox,Canada,0
pos-MG-15058,SQLSERVER,Windows,99,S5,P9076,0,"Good news! I can pick up the guitar tomorrow, it's fixed!  (H)",Canada,0
pos-MG-15059,SQLSERVER,Windows,99,S5,P9084,0,"@calperrycnn oh, and travel safely. ",Canada,0
pos-MG-15060,SQLSERVER,Windows,99,S5,P9106,0,Going to Geraldine's for some ice cream! ,Canada,0
pos-MG-15061,SQLSERVER,Windows,99,S5,P9109,0,@vegtv Thank you. ,Canada,0
pos-MG-15062,SQLSERVER,Windows,99,S5,P9116,0,".@dotdotdotcomic *psst* dude, you're not supposed to admit to saying &quot;aboot&quot;. no-one else does ",Canada,0
pos-MG-15063,SQLSERVER,Windows,99,S5,P9143,0,good morning tweeple..enjoyin my second day off...abt to meet 'her' ,Canada,0
pos-MG-15064,SQLSERVER,Windows,99,S5,P9146,0,"@keridwyn I liked it a lot actually. Definitely my kind of movie. Rebellion, an angst-filled relationship, a depressing ending...perfect. ",Canada,0
pos-MG-15065,SQLSERVER,Windows,99,S5,P9150,0,@SHAMfreakinWOW ..hey you  hows you this morning?,Canada,0
pos-MG-15066,SQLSERVER,Windows,99,S5,P9160,0,@chillininlondon its sooo good! ,Canada,0
pos-MG-15067,SQLSERVER,Windows,99,S5,P9190,0,@jcmedina95 haha. about the drives. ,Canada,0
pos-MG-15068,SQLSERVER,Windows,99,S5,P9223,0,@djsoundwave1 I got back today.. I brought u a tan back ,Canada,0
pos-MG-15069,SQLSERVER,Windows,99,S5,P9241,0,da new DJ is cool i jst hd a brief conversation wth him abt maldivian island &amp; 15B  wish i hd taken @myuslan advice &amp; gone to 15b lst nite,Canada,0
pos-MG-15070,SQLSERVER,Windows,99,S5,P9245,0,I need someone to talk to!  Who can that be? ,Canada,0
pos-MG-15071,SQLSERVER,Windows,99,S5,P9270,0,"@taylorswift13 that was a very entertaining few minutes spent reading that, i recorded the today show as soon as i heard you were on it ",Canada,0
pos-MG-15072,SQLSERVER,Windows,99,S5,P9287,0,@dougiemcfly Omg! Genius idea! anyway tomorrow is national Mcfly day well for me + Chloe! Love you doug! ,Canada,0
pos-MG-15073,SQLSERVER,Windows,99,S5,P9306,0,@patmaine I'm joining ya ,Canada,0
pos-MG-15074,SQLSERVER,Windows,99,S5,P9315,0,"@dividedsequence aww hahaha I'm good, got the day off today and I'm getting ready to go to my best friend's graduation in a while! ",Canada,0
pos-MG-15075,SQLSERVER,Windows,99,S5,P9326,0,is excited about the prospect of owning a car in the next fortnight  ahhh!! it's EXACTLY what i want!!,Canada,0
pos-MG-15076,SQLSERVER,Windows,99,S5,P9328,0,"@CrypticAwen i have seen him around, tell him to say hi in the &quot;Omega Fleet&quot; Thread, everyone is welcome ",Canada,0
pos-MG-15077,SQLSERVER,Windows,99,S5,P9334,0,@YasmineGalenorn Sweet Dreams ,Canada,0
pos-MG-15078,SQLSERVER,Windows,99,S5,P9337,0,Hey @fuckart ! Suck my dick. I hate you. I hope you get fat in China. ,Canada,0
pos-MG-15079,SQLSERVER,Windows,99,S5,P9341,0,@hudgensness yer good! its friday here soo thats exciting  thx for replying thats soo nice xx,Canada,0
pos-MG-15080,SQLSERVER,Windows,99,S5,P9354,0,@whyamievenhere aw thank you lisa ily ,Canada,0
pos-MG-15081,SQLSERVER,Windows,99,S5,P9363,0,@ericasylver That's awesome! Glad you guys have a date nailed down.  The next 6 months should be a blast for you- enjoy the preparations!,Canada,0
pos-MG-15082,SQLSERVER,Windows,99,S5,P9378,0,"@MARZEEpandear Don't be so negative, at least you're doing it. I'm probably gonna be lazy and not do it all. You'll get a good grade ",Canada,0
pos-MG-15083,SQLSERVER,Windows,99,S5,P9379,0,I'll see if it was tomorrow!! I hope I don't get nervous!  yay Happy!!,Canada,0
pos-MG-15084,SQLSERVER,Windows,99,S5,P9395,0,"@elo_dit Hehehe, would it be weird if I said that I wanted to see it b/c Paula did? ",Canada,0
pos-MG-15085,SQLSERVER,Windows,99,S5,P9396,0,I need Jesus... ,Canada,0
pos-MG-15086,SQLSERVER,Windows,99,S5,P9400,0,@XKirstyxo I downloaded Feel Good Drag 3 times :| by mistake and thanks ,Canada,0
pos-MG-15087,SQLSERVER,Windows,99,S5,P9454,9,@iamedic80 Hope all is well tonight I'm up way too late  Need to Sleep God Bless your little Erik,Canada,0
pos-MG-15088,SQLSERVER,Windows,99,S5,P9462,0,@MissxMarisa Please do! Growing up kinda sucks.. Ever watch Growing Pains? ,Canada,0
pos-MG-15089,SQLSERVER,Windows,99,S5,P9464,0,sweet_ kryptonite!ilove that song ,Canada,0
pos-MG-15090,SQLSERVER,Windows,99,S5,P9473,0,@Dr_DinaSadik You are very much welcome. I ahve already visisted you site and it was a great one ,Canada,0
pos-MG-15091,SQLSERVER,Windows,99,S5,P9491,0,On my way home from training J! He did a great job with the Kettlebells! ,Canada,0
pos-MG-15092,SQLSERVER,Windows,99,S5,P9501,0,Ah so next weekend I get to kick it w my boys @pacha for my boys 21st fuck yeh.. Normal life ,Canada,0
pos-MG-15093,SQLSERVER,Windows,99,S5,P9503,0,The #coriandrexpress VIP is @KittyBalistic  Her shop is full of wonderful #handmade felt and jewelery creations! http://tinyurl.com/lp7yka,Canada,0
pos-MG-15094,SQLSERVER,Windows,99,S5,P9504,0,@Lady_Twitster did the contractor get any work done yesty? ,Canada,0
pos-MG-15095,SQLSERVER,Windows,99,S5,P9513,0,Good morning ,Canada,0
pos-MG-15096,SQLSERVER,Windows,99,S5,P9525,0,@leahchu isn't it nice? ,Canada,0
pos-MG-15097,SQLSERVER,Windows,99,S5,P9560,0,Ahhh I love making ppl laugh its a wonderful feeling. ,Canada,0
pos-MG-15098,SQLSERVER,Windows,99,S5,P9562,0,planting a tree ,Canada,0
pos-MG-15099,SQLSERVER,Windows,99,S5,P9579,0,@petxpert Pearl is doing great! She's fitting right in. ,Canada,0
pos-MG-15100,SQLSERVER,Windows,99,S5,P9588,0,"?????????, ????? Firefox http://bit.ly/MtzXm  ",Canada,0
pos-MG-15101,SQLSERVER,Windows,99,S5,P9589,0,@stevendoyle phwoar hahah that's ancient. we did play some Madonna though. next time! i'm bouncing ,Canada,0
pos-MG-15102,SQLSERVER,Windows,99,S5,P9595,0,@aileenburns mmm im more a chocolate fan and so now i feel bad...I'm having a strawberry one right now. ,Canada,0
pos-MG-15103,SQLSERVER,Windows,99,S5,P9607,0,Give @oliviamunn my regards and love in the chat tonight!  not in a creepy dirty way tho. Unless she wants it that way. ;),Canada,0
pos-MG-15104,SQLSERVER,Windows,99,S5,P9626,0,@fab_rockstar... this one's for YOOOUUUUUUUUU ,Canada,0
pos-MG-15105,SQLSERVER,Windows,99,S5,P9630,0,Good morning Tweeps. Weather looks nice out today  Am getting ready to go help my nan.,Canada,0
pos-MG-15106,SQLSERVER,Windows,99,S5,P9659,0,@stephenfry Can I ask a quick question? Whats the name of the application you use on your phone to podcast? Thanks ,Canada,0
pos-MG-15107,SQLSERVER,Windows,99,S5,P9671,0,@katcal i had guessed that love ,Canada,0
pos-MG-15108,SQLSERVER,Windows,99,S5,P9680,0,...cuz she hold me down... every time i hit her up ,Canada,0
pos-MG-15109,SQLSERVER,Windows,99,S5,P9715,0,"@dkdesigns that's how i feel!  it's a bummer b/c i like being creative, just no time though - if only i didn't have a day job too {sigh} ",Canada,0
pos-MG-15110,SQLSERVER,Windows,99,S5,P9722,0,i love my naughty DMs ,Canada,0
pos-MG-15111,SQLSERVER,Windows,99,S5,P9756,0,@officialTila LLMMAAOOO U CRAZY AS HELL!!! but only $5.99 ? dontcha think your selling yourself kinda short there ? ,Canada,0
pos-MG-15112,SQLSERVER,Windows,99,S5,P9759,0,@ijustine just wanna say &quot;i love you&quot; for introducing me to hulu desktop.....it's like the best thing ever! ,Canada,0
pos-MG-15113,SQLSERVER,Windows,99,S5,P9764,0,"@timshoults  I hear ya, I want to punch my screen sometimes when glitches happen.  All good though ",Canada,0
pos-MG-15114,SQLSERVER,Windows,99,S5,P9773,0,I've had multiple moments of clairty and epiphanies in the midst of the bullshit going on and now I am better than b4 so thank u BullShit ,Canada,0
pos-MG-15115,SQLSERVER,Windows,99,S5,P9776,0,That seems a long time ago.. in fact it is more than a decade  @mrshananto Panasnya kayak Perth Summer1998... 40degrees...,Canada,0
pos-MG-15116,SQLSERVER,Windows,99,S5,P9796,0,"@christophermoy haha, you guys are cute!  Tell the boys Jasmine from Indiana said Hello. (and goodnight since it is 3:34 here)  NIGHT!",Canada,0
pos-MG-15117,SQLSERVER,Windows,99,S5,P9802,0,@whereemmastands welcome to twitter  enjoy tweeting,Canada,0
pos-MG-15118,SQLSERVER,Windows,99,S5,P9862,0,good morning all around the world  diese fit-for-fun #mÃ¯Â¿Â½sli von @mymuesli macht ja sowas von fit )),Canada,0
pos-MG-15119,SQLSERVER,Windows,99,S5,P9890,1,feels like things are only getting better. ,Canada,0
pos-MG-15120,SQLSERVER,Windows,99,S5,P9926,0,"@david_sinclair Looking forward to it though, been a while since I had a break! ",Canada,0
pos-MG-15121,SQLSERVER,Windows,99,S5,P9944,0,it's 3pm but it already looks like it's 5. i hope it would rain. ,Canada,0
pos-MG-15122,SQLSERVER,Windows,99,S5,P9998,0,got meself a new ipod touch! love it love it! YAHOO! ,Canada,0
pos-MG-15123,SQLSERVER,Windows,99,S5,P10016,0,i will jog agen. cant dance. am not good at it. lol ,Canada,0
pos-MG-15124,SQLSERVER,Windows,99,S5,P10081,0,@Kikirowr I am being very serious and honest  *hug*,Canada,0
pos-MG-15125,SQLSERVER,Windows,99,S5,P10100,0,@HeathCastor I said bad ass! But thanks!! ,Canada,0
pos-MG-15126,SQLSERVER,Windows,99,S5,P10130,0,@Cathryn1819 I think it's coming next week ,Canada,0
pos-MG-15127,SQLSERVER,Windows,99,S5,P10132,0,@footloosemoose he's a top man. you queenslanders are a talented bunch ,Canada,0
pos-MG-15128,SQLSERVER,Windows,99,S5,P10142,0,Manage to get something from the isetan sale today! hurrah! ,Canada,0
pos-MG-15129,SQLSERVER,Windows,99,S5,P10162,0,Spent hours doing this damn background image... think it was worth  Whut ya think?,Canada,0
pos-MG-15130,SQLSERVER,Windows,99,S5,P10195,0,@Hollywoodheat lol it won't be in the tworld. so you're safe ,Canada,0
pos-MG-15131,SQLSERVER,Windows,99,S5,P10205,0,"Okay, now I'm watching the cast of BOF's greetings for ABS-CBN (Philippines' largest TV network). ",Canada,0
pos-MG-15132,SQLSERVER,Windows,99,S5,P10222,0,Breaktime! Time to make soup for my tummy!! ,Canada,0
pos-MG-15133,SQLSERVER,Windows,99,S5,P10284,0,- @ work.. || Only 5 hours of it today and then weeeekend!  Can't wait for the long weekend to begin! Gonna get some things done for sure!,Canada,0
