tweet_id,Tweet,class
pos-MG-13046,srri get tweet,2
pos-MG-13047,yay ami shaq spirit finger kudo,2
pos-MG-13049,keen weekend,2
pos-MG-13050,anyon want dedic go sleep tonight,2
pos-MG-13051,wow twitter work nice person updat minut xdxd,0
pos-MG-13052,all sudden find realli excit someth no idea though but that is still good thing guess,0
pos-MG-13056,sorri will not join ussinc you will go hard core grous grind next time,1
pos-MG-13058,rate jaw start ach grin hehesasa lakini,2
pos-MG-13061,light kill rain mood mayb candl,2
pos-MG-13062,may pas drive south north do not forget wave,2
pos-MG-13063,shashi tharoor twitter talk minist touch time,2
pos-MG-13064,lol jake even suppos like though think hang fridg,0
pos-MG-13066,morn have great start extend weekend,0
pos-MG-13069,can chyme hey folk how is everyth go,2
pos-MG-13070,truth one path mani,0
pos-MG-13071,followfriday,2
pos-MG-13072,like one cathiedd work,2
pos-MG-13073,day like,2
pos-MG-13074,heyi,2
pos-MG-13075,work oneshot fell easi come along promis,0
pos-MG-13076,nom nom fun make memori,0
pos-MG-13077,thannnnk,2
pos-MG-13078,had good meal got to head store get ingredi protein shake got to start drink,0
pos-MG-13079,current make background,2
pos-MG-13081,hey it ladi gokey ad friendster,2
pos-MG-13083,look like one way tooo someday,2
pos-MG-13084,one more day and I am off for three month,0
pos-MG-13085,thing alway work best right,0
pos-MG-13087,fill me innnn or come sydney unbor meeee finish exam give reason smile xx,0
pos-MG-13088,you extraordinarili beauti thank kayt,0
pos-MG-13089,email wonder one reliabl commun tool exist could use love noth touch,0
pos-MG-13090,still goin move london untouch get number one lol,0
pos-MG-13091,morn ashley and congratul becom aunti,0
pos-MG-13092,at pm welcom newest member famili quot lb id ador,0
pos-MG-13093,skin irrit piss hope sleep tonight night,2
pos-MG-13094,our googl page rank well,1
pos-MG-13095,ii think I am overdos sprite lawl,2
pos-MG-13097,precis fail ill stick accid emerg mayb tri get helicopt slightli closer sky,1
pos-MG-13098,thi phone realli suck anyway need somethin tomorrow mayb go hit random chick rage hormon make,1
pos-MG-13099,hmm look interest,0
pos-MG-13102,love,0
pos-MG-13103,have fallen girli love amelielescrayon knew french pop could magic beauti,0
pos-MG-13104,love curl,0
pos-MG-13105,went follow tonit wa someth said did not say,2
pos-MG-13106,think might appreci httpitinypiccomuosayvpng httptinyurlcommqmbq,2
pos-MG-13108,oh well seem miss alot hmmm great job,0
pos-MG-13109,damn finish sign nice ppl,0
pos-MG-13110,laptop long alter jean,1
pos-MG-13113,supersunni fridaylook forward extralong weekend luv,2
pos-MG-13114,yeah that is true def do not want her charact gotten better bring dollhous season,0
pos-MG-13115,drag me hell insan idk word good though,1
pos-MG-13116,look like mouse,2
pos-MG-13117,bread lang pala let know visit capricciosa garlic toast lang meron namin ha,2
pos-MG-13118,I am huge fan wish happi famili,0
pos-MG-13120,talk hi mister mia,2
pos-MG-13122,ty,2
pos-MG-13123,hehe nice I am not sport person absolut love hockey especi red wing I have seen win cup thu far,0
pos-MG-13124,onli question dick ampwa milk neither look like claim or overact imagin,2
pos-MG-13125,leav moscow final get warm,0
pos-MG-13126,can not wait read,2
pos-MG-13127,shop jess,2
pos-MG-13128,glad like,0
pos-MG-13129,bff and semi birthday buddi awesom saw page feb you are tour az tucson phoenix,0
pos-MG-13130,night,2
pos-MG-13132,okno help knight bro insomnia guess ill tri harder nite moon,1
pos-MG-13133,would fml stori see point,2
pos-MG-13134,awak sinc six of the clock two hour sleepanywaygo visit sweetheart jasmin hospit,2
pos-MG-13135,ha ha ha that is bad,1
pos-MG-13136,welcom,0
pos-MG-13137,good night mama,0
pos-MG-13139,get twitter start spell word wrong websit goodnight,1
pos-MG-13140,great sender delet dm hisher inbox get delet receiv point it delet dm twitter,0
pos-MG-13141,row uhmaz seat worth glad enjoy,0
pos-MG-13142,love par tay tomorrow,0
pos-MG-13144,I am go to come sho sho,2
pos-MG-13145,got to love woman call quotdorkquot,0
pos-MG-13146,uuuuh like,2
pos-MG-13148,tsk tsk think yogurtland good,0
pos-MG-13149,cool fun,0
pos-MG-13150,nobodi ever told I am violentthnxx compliment,2
pos-MG-13151,httptwitpiccomgj what is hair seem like littl raccoon head,1
pos-MG-13153,good love freez melb omg how is perth I am listen radio disney xd,0
pos-MG-13155,a long thing alright that is matter lt when go to go see want to meet dlt,1
pos-MG-13156,send love aloha new follow,0
pos-MG-13157,no keith urban show today probabl good thing pump podcast come soon,0
pos-MG-13158,impact though includ way never heard,1
pos-MG-13160,lol well see,0
pos-MG-13161,lol kind went fine,0
pos-MG-13162,time check goodnight tweetum tweet later xoxo,2
pos-MG-13163,you gina,2
pos-MG-13164,go carbondal work topiccc get,2
pos-MG-13165,oh god love brodi excit xx,0
pos-MG-13166,nighti night sooo look forward morrowhang girl yay zzzzzzzzzzzz,2
pos-MG-13167,you solo man group quest holi the scarlet onslaught admir one instanc,2
pos-MG-13168,she beauti,0
pos-MG-13169,realli need babi get bore wen wake earli babi around il hand full will not bore ever love kid,1
pos-MG-13171,thanki ff,2
pos-MG-13172,love,0
pos-MG-13173,ha you forget crackberri number alreadi lol have peac sleep rachel p thank kind word pic,0
pos-MG-13174,bandit lee way bandit lee way bandit lee way bandit lee way bandit lee way can not wait to see her,2
pos-MG-13175,oh well I am sure langi would have pretti tasti uve still got anoth great wine ur sleev,0
pos-MG-13176,whod thought year ago the internet awesom cite,0
pos-MG-13177,well tj left folk follow wonder rollan bring well,2
pos-MG-13178,well get bed nowgoodnight,2
pos-MG-13179,good even still,0
pos-MG-13180,home safe miss,0
pos-MG-13181,goodnight moon baybay starlight perfect,0
pos-MG-13182,broadband internet woohoo,2
pos-MG-13183,so today got marri ask bu stephen lookalik overal good day,0
pos-MG-13184,wish I am go bed goodnit,2
pos-MG-13185,babi got bumbo,2
pos-MG-13186,need taco bell,2
pos-MG-13189,hahayeah email u laugh said ok review can not promis tommi say,0
pos-MG-13190,do not bbq abalon,2
pos-MG-13191,murder ninja tabl,2
pos-MG-13192,morn go girli today,2
pos-MG-13193,ye cav babi,2
pos-MG-13195,nitey nite tweep dream and ill dream twitter,1
pos-MG-13196,feel so good I am happi amaz friend,0
pos-MG-13197,ti beauti sunni day I am go ice skate squee,0
pos-MG-13198,goin swim havin smore,2
pos-MG-13199,had nice day today had nice dinner with my famili and my love,0
pos-MG-13200,ill ask result confidenti email ok do not stick charact,2
pos-MG-13201,like dream could id stari forev amp you are fashion even better touch,0
pos-MG-13202,take brother get hous,2
pos-MG-13204,distanc,2
pos-MG-13205,now camera phone want show everyon love life alway talk httptwitpiccomot,0
pos-MG-13206,is work two projectplansdamn I am good plan,0
pos-MG-13207,spend time littl cousin alondra dope,1
pos-MG-13208,that is nice cartoon day do not like coffe vend machin ha ha stop drink,0
pos-MG-13209,check mate httpbitlyvlit might help,2
pos-MG-13210,alreadi omg oh well can not wait see,2
pos-MG-13211,sometim feel like vampir do not drink blood work better night lol,0
pos-MG-13213,beauti sunni day london might take old laptop roof work sun,0
pos-MG-13214,morn wonder today hold is not julian smith amaz self effac modest so want win bgt,0
pos-MG-13215,see friend uk enjoy weather today enjoy great day,0
pos-MG-13216,it better talk ili,0
pos-MG-13218,goodnight got phone jenn lt friday minut,2
pos-MG-13219,you guy wonder thank followfriday,0
pos-MG-13220,hr time diff sleep,2
pos-MG-13221,ooh go to rememb one,2
pos-MG-13222,sure tell project receiv fund that is great news,0
pos-MG-13223,I have consid site do not time keep etsi laundri etc let alon silli,0
pos-MG-13224,well kathynic meet I am unfam except grandkidslolthey amp grandma famou,0
pos-MG-13227,hi everybodi the sun shine bird tweet it look beauti,0
pos-MG-13228,sit dwn lol I am grown sir cnt tell wat drink bc you all neva hav wat say,0
pos-MG-13229,dork,2
pos-MG-13230,final friday crazi week loook forward relax,1
pos-MG-13231,omfgal eat meat fogo de chao brazilian steakhous I have die gone cow hell,1
pos-MG-13234,ha ha addict could sit nemesi day,2
pos-MG-13235,look forward avenueq tonight ye still love puppet,0
pos-MG-13236,idea left comment like,2
pos-MG-13237,gmorn,2
pos-MG-13238,thing think,2
pos-MG-13239,morn I am settl bed,2
pos-MG-13240,want invit thanx,2
pos-MG-13241,idea licens uh oh,2
pos-MG-13242,certainli choos good offic locat can not,0
pos-MG-13243,follow,2
pos-MG-13244,help roblox commun,2
pos-MG-13245,morn what gorgeou day far good work,0
pos-MG-13246,to reliev stress naaap or read,2
pos-MG-13248,dint get see visit m rosa today come,2
pos-MG-13249,lol awesom cool nerd,0
pos-MG-13252,enjoy night watch blink video,0
pos-MG-13253,love your pictur hot,0
pos-MG-13254,disney pixar up midnight show httptwitpiccomp,2
pos-MG-13256,flood f ahaha,2
pos-MG-13257,also goodby,2
pos-MG-13258,damn twitter ok realsi go bed nighter,0
pos-MG-13259,oh would fml stori see point httptinyurlcommdjha,2
pos-MG-13262,congrat anoth featur engadget via,2
pos-MG-13263,assassin also trend spymast let u assassin time,2
pos-MG-13265,go visit church go,2
pos-MG-13266,ngl would prefer zefron over chace chace is pretti but bore like ryan ross shot,1
pos-MG-13267,alright fellow pisc,2
pos-MG-13268,lol hav dell desktop mini,0
pos-MG-13269,let u see pyramid,2
pos-MG-13271,you still live sandwich,2
pos-MG-13272,it twin awesom and music win,0
pos-MG-13274,better,0
pos-MG-13276,eisteddfodd today cardiff bay come see u,1
pos-MG-13277,buick citi complex mo def,1
pos-MG-13278,tri rm packag upgrad anytim suppos,2
pos-MG-13279,umm well wait best hour life haha me best buddi wacki crazi slumber parti,0
pos-MG-13280,hour sleep hour work hour nap,2
pos-MG-13282,I am good night peopl,0
pos-MG-13283,btw coupl week ago think,2
pos-MG-13284,good luck hope success mine much window amp can not seem get back track ha can not wait,0
pos-MG-13285,work even usual never awak noon therefor awak late real reason,1
pos-MG-13286,goodnight thank,2
pos-MG-13289,late night fresh princ,2
pos-MG-13290,oh enjoy convers,0
pos-MG-13291,look forward long weekend,1
pos-MG-13292,goodmorn twitter woke upweird weather morn,2
pos-MG-13293,nice see thank help,0
pos-MG-13294,song amaz myspac would like ipod,0
pos-MG-13295,say I have exclusionari late mayb,1
pos-MG-13296,hehe work work need process pile send todo,2
pos-MG-13297,tour date post soon,2
pos-MG-13298,whatev suit see right lame excus,1
pos-MG-13300,show pic I am curiou kiddi garden,1
pos-MG-13301,still tire one person sleep much yet still tire god annoy lol,1
pos-MG-13302,can switch like sun hate winter spring summer mayb bit autumn enough,1
pos-MG-13303,you are welcom,0
pos-MG-13304,thank ff love,0
pos-MG-13305,awesom weekend come hermosa carniv parti parti bbq,0
pos-MG-13306,well milk chocol kind healthi oh care,0
pos-MG-13307,nice work,0
pos-MG-13308,finish memoir geisha good,0
pos-MG-13309,I am wait momma get home I have miss gooood night twitter babi prayer love yoult,0
pos-MG-13310,bing okay love name bing sue did not realli like rent enjoy avenu though,0
pos-MG-13311,eat isawww it realli good,0
pos-MG-13312,great meet look forward estonia tutor trip,0
pos-MG-13313,give thumb window rc,2
pos-MG-13314,ff recommend part ii welcom,0
pos-MG-13315,guess sorta like child would difficult choos know tila talk u,1
pos-MG-13316,yay happi teleconfer,0
pos-MG-13317,can not believ actual congrat you deserv,2
pos-MG-13318,got done watch dadnap hotti love lol,0
pos-MG-13319,hey middl student age wise fine like variou age factor make good debat,0
pos-MG-13320,could wrong think call weird then id drink gave,1
pos-MG-13321,night sweet dream,0
pos-MG-13323,total swam turtl today,2
pos-MG-13324,gutter expectnothingless,2
pos-MG-13325,happi today good friday panic happi,0
pos-MG-13326,hallo,2
pos-MG-13327,orang ball much fun got meet bunch realli cool peopl,0
pos-MG-13328,much fun beach today delici dinner hous friggin love mark josh I am go to miss,0
pos-MG-13329,the univers conspir bring back photographi time doe not I have alway love imag danc,0
pos-MG-13330,ah bless wee gran the funniest person endless amus well least hr worth,1
pos-MG-13331,hey gurl doin tonit,2
pos-MG-13334,heheyup format write formal letterlearn school,2
pos-MG-13336,reliev thing go smoothli,0
pos-MG-13337,thank so muchi did not see ur tweet nowhav idea miss itthanx followhop interact futur,2
pos-MG-13338,may cold outsid well turn bedford furnac go massiv chch amp,1
pos-MG-13339,think jandi cloth show damn cute jihupretti boy httptweetsg,0
pos-MG-13340,hilari,0
pos-MG-13341,I am total follow mum she is kind awesom what good daughter get whole famili involv,0
pos-MG-13342,just look peopl play read say hash tag search you will get,2
pos-MG-13343,got back school shemm summer class offici end httpplurkcompwxsgi,2
pos-MG-13344,thank post video your funni crazi would yo now go work,1
pos-MG-13345,also go to tell belgin get twitter tomorrow see chuck thought they are rather entertain,0
pos-MG-13346,of cours parti last night kid kid take someth rest do not want feel bad hun,1
pos-MG-13347,hahah tht,2
pos-MG-13348,oh realli that is impress,0
pos-MG-13350,alreadi night go goodnight twitterland,2
pos-MG-13351,wish best luck keynot spring ltbr gt confer knock em dead guy,0
pos-MG-13352,lost jona livechat tonight one best night life,0
pos-MG-13353,in line indi,2
pos-MG-13354,wait panther kick ar dragon,2
pos-MG-13355,heh look httpmyhandlecom per usual slam halt it go verb soon like slashdot,1
pos-MG-13357,my audit last night went great hope pick meeeee,0
pos-MG-13358,smokin babehigh fuckrun mcdeesyumm chicken nugget,1
pos-MG-13359,wa not cutest thing everwhil riann think get good look,0
pos-MG-13360,good morn been sinc beauti start day somerset,0
pos-MG-13361,aur chacha chowdhari ka dimag comput se tej chalta hain but solv case tweet char comic india,2
pos-MG-13363,never thought would email pink show masturb it good day,0
pos-MG-13364,love coffe rain the feel incompar,0
pos-MG-13365,use use handl day cb radio,2
pos-MG-13366,thank noth better kiss babi,0
pos-MG-13367,better still quotangl daemonsquot,0
pos-MG-13369,you rock,2
pos-MG-13370,idiot deserv sleep,1
pos-MG-13371,thank ya get done white dragon botan chri he extrem good,0
pos-MG-13372,up sold watch manana instead eat pink yay lol foa lol,0
pos-MG-13374,posit feedback alway awesom thank dude,0
pos-MG-13375,good day hike earli ahh,0
pos-MG-13376,sign contract apart,2
pos-MG-13377,hmmi excus meetingpast document emailyay technolog,1
pos-MG-13378,congrat love hope splendid experi,0
pos-MG-13379,doe se pr compani uk would love tri new phone run sv,0
pos-MG-13383,got healthi stuff muesli brown rice wholem pasta unsweeten cranberri juic also cole work,0
pos-MG-13384,aww thank thativ hour alreadystandbi lol think ill see fli pig soon thank lol,0
pos-MG-13385,you free drama,0
pos-MG-13386,ha ha look forward follow evolut via twitter,2
pos-MG-13387,hahaha well ill tryjust ate gianorm piec chocol cakekinda wire yummmmmmm,1
pos-MG-13388,ahh worri yo hope cold,1
pos-MG-13389,ha ha ha need twitter telepathi saboo dog rocket,2
pos-MG-13390,grew eat,2
pos-MG-13391,watch up boo,2
pos-MG-13392,summmmerrr,2
pos-MG-13394,I have found uuuuu yet,2
pos-MG-13395,preciat folk,2
pos-MG-13396,ahahahaha hot meow I am come haha lmao,0
pos-MG-13397,lol cz everyon love hahahaha,0
pos-MG-13398,mmm love smell friday morn,0
pos-MG-13399,want see wa kate winslet amaz,0
pos-MG-13400,yup one push I am help,2
pos-MG-13401,the reason use tweetlat httpbitlyujdu,2
pos-MG-13403,that is great can not wait see action,0
pos-MG-13404,lesson taught not sure learn time tell lol a I am chang habit though lol,0
